4,1,2417,292,2417,455.58460901944557,2417.0
6,1,2244,465,2244,322.42245989304814,2244.0
13,1,1711,998,1711,158.54120397428403,1711.0
8,1,2081,628,2081,248.6602594906295,2081.0
5,1,2328,381,2328,378.0378006872852,2328.0
3,1,2538,171,2538,567.6485421591805,2538.0
15,1,1623,1086,1623,136.25878003696857,1623.0
14,1,1667,1042,1667,146.59748050389922,1667.0
7,1,2165,544,2165,280.57921478060047,2165.0
2,1,2630,79,2630,769.1589353612168,2630.0
10,1,1903,806,1903,204.50972149238046,1903.0
9,1,1991,718,1991,224.19487694625815,1991.0
12,1,1759,950,1759,172.54462762933485,1759.0
16,1,1591,1118,1591,126.88497800125707,1591.0
1,1,2709,0,2709,1197.7866371354744,2709.0
11,1,1838,871,1838,186.30032644178453,1838.0
18,1,1535,1174,1535,111.4384364820847,1535.0
17,1,1568,1141,1568,118.03188775510205,1568.0
19,1,1497,1212,1497,105.97194388777555,1497.0
20,1,1457,1252,1457,101.01990391214825,1457.0
22,1,1395,1314,1395,91.8336917562724,1395.0
21,1,1422,1287,1422,96.42616033755274,1422.0
23,1,1355,1354,1355,88.41180811808118,1355.0
24,1,1307,1402,1307,85.87758224942617,1307.0
26,1,1208,1501,1208,81.8228476821192,1208.0
25,1,1259,1450,1259,83.66799046862589,1259.0
27,1,1165,1544,1165,79.73562231759657,1165.0
29,1,1103,1606,1103,74.27561196736174,1103.0
28,1,1127,1582,1127,77.3416149068323,1127.0
30,1,1065,1644,1065,72.32300469483567,1065.0
31,1,1022,1687,1022,70.85518590998043,1022.0
34,1,955,1754,955,63.608376963350786,955.0
32,1,1002,1707,1002,68.07385229540918,1002.0
35,1,929,1780,929,61.76103336921421,929.0
40,1,823,1886,823,52.54921020656136,823.0
36,1,906,1803,906,59.6953642384106,906.0
37,1,885,1824,885,57.6361581920904,885.0
33,1,977,1732,977,65.86284544524054,977.0
39,1,841,1868,841,54.24256837098692,841.0
41,1,801,1908,801,51.10611735330836,801.0
