13,1,3125,4090,3125,125.52512,3125.0
14,1,2724,4491,2724,106.4258443465492,2724.0
15,1,2315,4900,2315,93.13347732181425,2315.0
16,1,1976,5239,1976,81.48785425101215,1976.0
9,1,4561,2654,4561,310.7691295768472,4561.0
12,1,3486,3729,3486,153.44406196213424,3486.0
11,1,3837,3378,3837,191.1613239510034,3837.0
10,1,4229,2986,4229,239.99905414991724,4229.0
8,1,4887,2328,4887,409.4033149171271,4887.0
18,1,1518,5697,1518,61.38076416337286,1518.0
17,1,1696,5519,1696,71.59669811320755,1696.0
19,1,1366,5849,1366,52.4597364568082,1366.0
20,1,1222,5993,1222,45.762684124386254,1222.0
21,1,1106,6109,1106,39.91139240506329,1106.0
7,1,5201,2014,5201,549.791578542588,5201.0
22,1,984,6231,984,35.926829268292686,984.0
23,1,873,6342,873,32.56128293241695,873.0
26,1,689,6526,689,23.11756168359942,689.0
6,1,5579,1636,5579,739.3382326581825,5579.0
28,1,614,6601,614,18.381107491856678,614.0
24,1,809,6406,809,28.751545117428925,809.0
25,1,737,6478,737,26.046132971506104,737.0
5,1,5978,1237,5978,1005.0986952157913,5978.0
34,1,382,6833,382,11.335078534031414,382.0
30,1,542,6673,542,15.14760147601476,542.0
29,1,579,6636,579,16.625215889464595,579.0
33,1,418,6797,418,12.105263157894736,418.0
35,1,355,6860,355,10.43943661971831,355.0
37,1,279,6936,279,9.85663082437276,279.0
36,1,316,6899,316,10.075949367088608,316.0
27,1,648,6567,648,20.61111111111111,648.0
40,2,191,7024,146,8.743455497382199,95.5
32,2,457,6758,455,12.99781181619256,228.5
4,1,6332,883,6332,1393.1699305116867,6332.0
31,1,501,6714,501,13.892215568862275,501.0
38,2,250,6965,205,9.312,125.0
3,1,6625,590,6625,1972.704603773585,6625.0
39,3,215,7000,168,9.172093023255814,71.66666666666667
2,1,6927,288,6927,2834.1920023098023,6927.0
1,1,7215,0,7215,4238.145252945253,7215.0
41,2,177,7038,133,7.796610169491525,88.5
43,2,151,7064,109,6.4635761589403975,75.5
44,2,137,7078,99,6.029197080291971,68.5
42,2,165,7050,121,7.006060606060606,82.5
46,2,114,7101,83,5.12280701754386,57.0
45,2,122,7093,88,5.770491803278689,61.0
47,2,104,7111,76,4.75,52.0
48,4,96,7119,70,4.229166666666667,24.0
52,4,51,7164,24,4.1568627450980395,12.75
53,6,41,7174,20,4.097560975609756,6.833333333333333
55,4,33,7182,18,4.0,8.25
54,6,39,7176,18,3.948717948717949,6.5
50,4,69,7146,53,4.144927536231884,17.25
56,3,30,7185,17,4.0,10.0
57,2,26,7189,16,4.0,13.0
58,2,25,7190,16,3.76,12.5
59,2,24,7191,15,3.6666666666666665,12.0
61,2,20,7195,12,3.2,10.0
51,3,61,7154,47,4.163934426229508,20.333333333333332
62,2,18,7197,11,3.2222222222222223,9.0
64,2,16,7199,10,2.625,8.0
66,3,16,7199,7,2.25,5.333333333333333
60,2,22,7193,13,3.4545454545454546,11.0
67,3,13,7202,5,2.3076923076923075,4.333333333333333
68,3,13,7202,5,2.0,4.333333333333333
63,2,16,7199,10,3.25,8.0
70,3,12,7203,5,1.5,4.0
71,3,11,7204,5,1.4545454545454546,3.6666666666666665
49,3,81,7134,61,4.296296296296297,27.0
72,3,11,7204,5,1.4545454545454546,3.6666666666666665
69,3,13,7202,5,1.6923076923076923,4.333333333333333
73,3,8,7207,4,1.25,2.6666666666666665
74,3,8,7207,4,1.25,2.6666666666666665
75,2,6,7209,4,1.3333333333333333,3.0
76,1,4,7211,4,1.5,4.0
65,2,16,7199,10,2.625,8.0
78,1,4,7211,4,1.5,4.0
77,1,4,7211,4,1.5,4.0
79,1,4,7211,4,1.5,4.0
80,1,4,7211,4,1.5,4.0
81,1,4,7211,4,1.5,4.0
83,1,4,7211,4,1.5,4.0
82,1,4,7211,4,1.5,4.0
84,1,4,7211,4,1.5,4.0
85,1,4,7211,4,1.5,4.0
87,1,4,7211,4,1.5,4.0
88,1,4,7211,4,1.5,4.0
86,1,4,7211,4,1.5,4.0
89,1,4,7211,4,1.5,4.0
90,1,4,7211,4,1.5,4.0
91,1,4,7211,4,1.5,4.0
92,1,4,7211,4,1.5,4.0
96,1,3,7212,3,1.3333333333333333,3.0
94,1,3,7212,3,1.3333333333333333,3.0
98,1,3,7212,3,1.3333333333333333,3.0
95,1,3,7212,3,1.3333333333333333,3.0
101,1,3,7212,3,1.3333333333333333,3.0
103,1,3,7212,3,1.3333333333333333,3.0
102,1,3,7212,3,1.3333333333333333,3.0
104,1,3,7212,3,1.3333333333333333,3.0
97,1,3,7212,3,1.3333333333333333,3.0
105,1,3,7212,3,1.3333333333333333,3.0
99,1,3,7212,3,1.3333333333333333,3.0
100,1,3,7212,3,1.3333333333333333,3.0
109,1,2,7213,2,1.0,2.0
108,1,2,7213,2,1.0,2.0
110,1,2,7213,2,1.0,2.0
106,1,2,7213,2,1.0,2.0
107,1,2,7213,2,1.0,2.0
