3,1,2538,171,2538,567.0409771473601,2538.0
2,1,2630,79,2630,767.5148288973384,2630.0
5,1,2334,375,2334,377.70779777206513,2334.0
4,1,2426,283,2426,454.6422093981863,2426.0
1,1,2709,0,2709,1196.7914359542267,2709.0
6,1,2247,462,2247,322.18869603916335,2247.0
8,1,2069,640,2069,249.83760270662157,2069.0
10,1,1904,805,1904,204.2941176470588,1904.0
9,1,1981,728,1981,225.2347299343766,1981.0
11,1,1826,883,1826,187.11281489594742,1826.0
12,1,1763,946,1763,171.8967668746455,1763.0
7,1,2162,547,2162,280.8214616096207,2162.0
13,1,1710,999,1710,158.22923976608186,1710.0
15,1,1637,1072,1637,134.90164935858277,1637.0
17,1,1555,1154,1555,118.77556270096463,1555.0
18,1,1512,1197,1512,112.57142857142857,1512.0
16,1,1597,1112,1597,126.07013149655604,1597.0
20,1,1442,1267,1442,101.29264909847434,1442.0
14,1,1669,1040,1669,146.0179748352307,1669.0
19,1,1484,1225,1484,105.97169811320755,1484.0
23,1,1323,1386,1323,89.9047619047619,1323.0
22,1,1367,1342,1367,93.04316020482808,1367.0
21,1,1403,1306,1403,97.00356379187456,1403.0
24,1,1279,1430,1279,86.9913995308835,1279.0
25,1,1235,1474,1235,84.52307692307693,1235.0
26,1,1193,1516,1193,82.25146689019279,1193.0
27,1,1152,1557,1152,80.09375,1152.0
28,1,1111,1598,1111,78.003600360036,1111.0
29,1,1071,1638,1071,76.046685340803,1071.0
30,1,1041,1668,1041,73.48703170028818,1041.0
32,1,992,1717,992,68.36895161290323,992.0
33,1,965,1744,965,66.07461139896373,965.0
35,1,918,1791,918,61.588235294117645,918.0
37,1,881,1828,881,57.13961407491487,881.0
39,1,841,1868,841,53.38406658739596,841.0
40,1,825,1884,825,51.527272727272724,825.0
42,1,778,1931,778,49.203084832904885,778.0
44,1,744,1965,744,46.52150537634409,744.0
31,1,1012,1697,1012,71.23913043478261,1012.0
43,1,760,1949,760,47.85,760.0
34,1,938,1771,938,63.97867803837953,938.0
46,1,712,1997,712,43.96067415730337,712.0
45,1,728,1981,728,45.21978021978022,728.0
41,1,802,1907,802,50.22693266832918,802.0
47,1,693,2016,693,43.26406926406926,693.0
36,1,903,1806,903,59.08305647840532,903.0
38,1,862,1847,862,55.104408352668216,862.0
48,1,680,2029,680,42.28529411764706,680.0
49,1,671,2038,671,41.0849478390462,671.0
50,1,661,2048,661,39.93948562783661,661.0
51,1,648,2061,648,39.083333333333336,648.0
52,1,633,2076,633,38.527646129541864,633.0
53,1,618,2091,618,37.967637540453076,618.0
54,1,610,2099,610,37.05245901639344,610.0
55,1,605,2104,605,35.970247933884295,605.0
56,1,590,2119,590,35.538983050847456,590.0
57,1,580,2129,580,34.8448275862069,580.0
58,1,570,2139,570,34.29824561403509,570.0
59,1,558,2151,558,33.89605734767025,558.0
60,1,553,2156,553,33.04882459312839,553.0
61,1,548,2161,548,32.43795620437956,548.0
62,1,542,2167,542,31.878228782287824,542.0
63,1,538,2171,538,31.16728624535316,538.0
65,1,524,2185,524,30.14503816793893,524.0
66,1,519,2190,519,29.606936416184972,519.0
64,1,532,2177,532,30.55263157894737,532.0
69,1,506,2203,506,28.015810276679844,506.0
70,1,499,2210,499,27.615230460921843,499.0
72,1,483,2226,483,27.022774327122153,483.0
74,1,469,2240,469,26.30277185501066,469.0
75,1,465,2244,465,25.883870967741935,465.0
76,1,460,2249,460,25.530434782608694,460.0
67,1,515,2194,515,29.04854368932039,515.0
68,1,514,2195,514,28.346303501945524,514.0
77,1,452,2257,452,25.327433628318584,452.0
78,1,448,2261,448,24.892857142857142,448.0
71,1,492,2217,492,27.24390243902439,492.0
79,1,445,2264,445,24.40449438202247,445.0
73,1,474,2235,474,26.72151898734177,474.0
80,1,440,2269,440,23.977272727272727,440.0
81,1,432,2277,432,23.787037037037038,432.0
82,1,424,2285,424,23.64622641509434,424.0
83,1,415,2294,415,23.5855421686747,415.0
84,1,403,2306,403,23.57816377171216,403.0
85,1,393,2316,393,23.39949109414758,393.0
86,1,392,2317,392,22.908163265306122,392.0
87,1,384,2325,384,22.651041666666668,384.0
89,1,366,2343,366,22.437158469945356,366.0
90,1,358,2351,358,22.251396648044693,358.0
92,1,348,2361,348,21.50574712643678,348.0
88,1,376,2333,376,22.44148936170213,376.0
91,1,354,2355,354,21.83050847457627,354.0
93,1,343,2366,343,21.189504373177844,343.0
94,1,337,2372,337,21.020771513353115,337.0
95,1,328,2381,328,20.96951219512195,328.0
